id,code,fullName,system,systemName,alertType,alertTypeCode,number,descriptiveName,category,severity,hasDescription,originalDescription,title,description,url
chgs-f083,CHGS_f083,CHGS_f083_allPhasesFaulted,CHGS,CHGS,fault,f,083,allPhasesFaulted,network,critical,true,The alert is set if all phases have used up their retries and are in a faulted state. The cause is most likely exterior to the charger.,CHGS_f083 - all Phases Faulted,Tesla fault code in the CHGS (CHGS) module. The alert is set if all phases have used up their retries and are in a faulted state. The cause is most likely exterior to the charger.,https://evfaultcode.com/en/tesla/alerts/chgs-f083/
chgs-f114,CHGS_f114,CHGS_f114_phEnRationality,CHGS,CHGS,fault,f,114,phEnRationality,network,critical,true,This alert indicates that the phase enabled state for a particular phase is different than what is expected.,CHGS_f114 - ph En Rationality,Tesla fault code in the CHGS (CHGS) module. This alert indicates that the phase enabled state for a particular phase is different than what is expected.,https://evfaultcode.com/en/tesla/alerts/chgs-f114/
chgs-f116,CHGS_f116,CHGS_f116_HVJBOT,CHGS,CHGS,fault,f,116,HVJBOT,network,critical,true,The Slave Charger (CHGS) is detecting an over-temperature condition in the High Voltage Junction Box (HVJB).,CHGS_f116 - HVJBOT,Tesla fault code in the CHGS (CHGS) module. The Slave Charger (CHGS) is detecting an over-temperature condition in the High Voltage Junction Box (HVJB).,https://evfaultcode.com/en/tesla/alerts/chgs-f116/
chgs-f118,CHGS_f118,CHGS_f118_VDiffHwRationality,CHGS,CHGS,fault,f,118,VDiffHwRationality,network,critical,true,"The Voltage Differential Rationality Check fails, which is possibly due to a failed isolator between the phases or a failed signal line for the voltage differential.This alert can be present when the contactors are closed or opened.",CHGS_f118 - V Diff HW Rationality,"Tesla fault code in the CHGS (CHGS) module. The Voltage Differential Rationality Check fails, which is possibly due to a failed isolator between the phases or a failed signal line for the voltage differential.This alert can be present when the contactors are closed or opened.",https://evfaultcode.com/en/tesla/alerts/chgs-f118/
chgs-w083,CHGS_w083,CHGS_w083_allPhasesFaulted,CHGS,CHGS,warning,w,083,allPhasesFaulted,network,warning,true,The alert is set if all phases have used up their retries and are in a faulted state. The cause is most likely exterior to the charger.,CHGS_w083 - all Phases Faulted,Tesla warning code in the CHGS (CHGS) module. The alert is set if all phases have used up their retries and are in a faulted state. The cause is most likely exterior to the charger.,https://evfaultcode.com/en/tesla/alerts/chgs-w083/
chgs-w124,CHGS_w124,CHGS_w124_ph3VersionMismatch,CHGS,CHGS,warning,w,124,ph3VersionMismatch,network,warning,true,There is a version mismatch.,CHGS_w124 - ph3Version Mismatch,Tesla warning code in the CHGS (CHGS) module. There is a version mismatch.,https://evfaultcode.com/en/tesla/alerts/chgs-w124/
cp-a001,CP_a001,CP_a001_canRx,CP,Charge Port,alert,a,001,canRx,charging,caution,true,CAN Rx Buffer Error,CP_a001 - CAN RX,Tesla alert code in the Charge Port (CP) module. CAN Rx Buffer Error,https://evfaultcode.com/en/tesla/alerts/cp-a001/
cp-a002,CP_a002,CP_a002_canTx,CP,Charge Port,alert,a,002,canTx,charging,caution,true,CAN Tx Buffer Error,CP_a002 - CAN TX,Tesla alert code in the Charge Port (CP) module. CAN Tx Buffer Error,https://evfaultcode.com/en/tesla/alerts/cp-a002/
cp-a003,CP_a003,CP_a003_canError,CP,Charge Port,alert,a,003,canError,charging,caution,true,Generic CAN Error (TBD) 3.0.33.0.78,CP_a003 - CAN Error,Tesla alert code in the Charge Port (CP) module. Generic CAN Error (TBD) 3.0.33.0.78,https://evfaultcode.com/en/tesla/alerts/cp-a003/
cp-a004,CP_a004,CP_a004_proximityRationality,CP,Charge Port,alert,a,004,proximityRationality,charging,caution,false,,CP_a004 - proximity Rationality,Tesla alert code in the Charge Port (CP) module related to proximity rationality.,https://evfaultcode.com/en/tesla/alerts/cp-a004/
cp-a005,CP_a005,CP_a005_gbdcLiveDisconnect,CP,Charge Port,alert,a,005,gbdcLiveDisconnect,charging,caution,false,,CP_a005 - gbdc Live Disconnect,Tesla alert code in the Charge Port (CP) module related to gbdc live disconnect.,https://evfaultcode.com/en/tesla/alerts/cp-a005/
cp-a006,CP_a006,CP_a006_lostCommsBMS,CP,Charge Port,alert,a,006,lostCommsBMS,charging,caution,false,,CP_a006 - lost Comms BMS,Tesla alert code in the Charge Port (CP) module related to lost comms bms.,https://evfaultcode.com/en/tesla/alerts/cp-a006/
cp-a007,CP_a007,CP_a007_watchdog,CP,Charge Port,alert,a,007,watchdog,charging,caution,true,Watchdog timeout occurred,CP_a007 - watchdog,Tesla alert code in the Charge Port (CP) module. Watchdog timeout occurred,https://evfaultcode.com/en/tesla/alerts/cp-a007/
cp-a008,CP_a008,CP_a008_memoryError,CP,Charge Port,alert,a,008,memoryError,charging,caution,false,,CP_a008 - memory Error,Tesla alert code in the Charge Port (CP) module related to memory error.,https://evfaultcode.com/en/tesla/alerts/cp-a008/
cp-a009,CP_a009,CP_a009_coverOpen,CP,Charge Port,alert,a,009,coverOpen,charging,caution,true,High voltage cover not sensed 3.0.9Charging may not start,CP_a009 - cover Open,Tesla alert code in the Charge Port (CP) module. High voltage cover not sensed 3.0.9Charging may not start,https://evfaultcode.com/en/tesla/alerts/cp-a009/
cp-a010,CP_a010,CP_a010_pilotRationality,CP,Charge Port,alert,a,010,pilotRationality,charging,caution,false,,CP_a010 - pilot Rationality,Tesla alert code in the Charge Port (CP) module related to pilot rationality.,https://evfaultcode.com/en/tesla/alerts/cp-a010/
cp-a011,CP_a011,CP_a011_eeprom,CP,Charge Port,alert,a,011,eeprom,charging,caution,false,,CP_a011 - eeprom,Tesla alert code in the Charge Port (CP) module related to eeprom.,https://evfaultcode.com/en/tesla/alerts/cp-a011/
cp-a012,CP_a012,CP_a012_ledDriver,CP,Charge Port,alert,a,012,ledDriver,charging,caution,true,LED driver fault asserted,CP_a012 - led Driver,Tesla alert code in the Charge Port (CP) module. LED driver fault asserted,https://evfaultcode.com/en/tesla/alerts/cp-a012/
cp-a013,CP_a013,CP_a013_lostCommsGTW,CP,Charge Port,alert,a,013,lostCommsGTW,charging,caution,false,,CP_a013 - lost Comms GTW,Tesla alert code in the Charge Port (CP) module related to lost comms gtw.,https://evfaultcode.com/en/tesla/alerts/cp-a013/
cp-a014,CP_a014,CP_a014_lostCommsCHG,CP,Charge Port,alert,a,014,lostCommsCHG,charging,caution,false,,CP_a014 - lost Comms CHG,Tesla alert code in the Charge Port (CP) module related to lost comms chg.,https://evfaultcode.com/en/tesla/alerts/cp-a014/
cp-a015,CP_a015,CP_a015_apsVov,CP,Charge Port,alert,a,015,apsVov,charging,caution,true,V supply over-voltage,CP_a015 - aps Vov,Tesla alert code in the Charge Port (CP) module. V supply over-voltage,https://evfaultcode.com/en/tesla/alerts/cp-a015/
cp-a016,CP_a016,CP_a016_apsVuv,CP,Charge Port,alert,a,016,apsVuv,charging,caution,false,,CP_a016 - aps Vuv,Tesla alert code in the Charge Port (CP) module related to aps vuv.,https://evfaultcode.com/en/tesla/alerts/cp-a016/
cp-a017,CP_a017,CP_a017_fiveVov,CP,Charge Port,alert,a,017,fiveVov,charging,caution,true,V supply over-voltage,CP_a017 - five Vov,Tesla alert code in the Charge Port (CP) module. V supply over-voltage,https://evfaultcode.com/en/tesla/alerts/cp-a017/
cp-a018,CP_a018,CP_a018_fiveVuv,CP,Charge Port,alert,a,018,fiveVuv,charging,caution,true,V supply undervoltage,CP_a018 - five Vuv,Tesla alert code in the Charge Port (CP) module. V supply undervoltage,https://evfaultcode.com/en/tesla/alerts/cp-a018/
cp-a019,CP_a019,CP_a019_threeVov,CP,Charge Port,alert,a,019,threeVov,charging,caution,true,V supply over-voltage,CP_a019 - three Vov,Tesla alert code in the Charge Port (CP) module. V supply over-voltage,https://evfaultcode.com/en/tesla/alerts/cp-a019/
cp-a020,CP_a020,CP_a020_threeVuv,CP,Charge Port,alert,a,020,threeVuv,charging,caution,true,V supply undervoltage 3.0.203.0.94 3.0.513.0.111,CP_a020 - three Vuv,Tesla alert code in the Charge Port (CP) module. V supply undervoltage 3.0.203.0.94 3.0.513.0.111,https://evfaultcode.com/en/tesla/alerts/cp-a020/
cp-a021,CP_a021,CP_a021_zeroVov,CP,Charge Port,alert,a,021,zeroVov,charging,caution,false,,CP_a021 - zero Vov,Tesla alert code in the Charge Port (CP) module related to zero vov.,https://evfaultcode.com/en/tesla/alerts/cp-a021/
cp-a022,CP_a022,CP_a022_zeroVuv,CP,Charge Port,alert,a,022,zeroVuv,charging,caution,false,,CP_a022 - zero Vuv,Tesla alert code in the Charge Port (CP) module related to zero vuv.,https://evfaultcode.com/en/tesla/alerts/cp-a022/
cp-a023,CP_a023,CP_a023_gbdcSessionFailed,CP,Charge Port,alert,a,023,gbdcSessionFailed,charging,caution,false,,CP_a023 - gbdc Session Failed,Tesla alert code in the Charge Port (CP) module related to gbdc session failed.,https://evfaultcode.com/en/tesla/alerts/cp-a023/
cp-a024,CP_a024,CP_a024_ledsUC,CP,Charge Port,alert,a,024,ledsUC,charging,caution,false,,CP_a024 - leds UC,Tesla alert code in the Charge Port (CP) module related to leds uc.,https://evfaultcode.com/en/tesla/alerts/cp-a024/
cp-a025,CP_a025,CP_a025_ledsOC,CP,Charge Port,alert,a,025,ledsOC,charging,caution,false,,CP_a025 - leds OC,Tesla alert code in the Charge Port (CP) module related to leds oc.,https://evfaultcode.com/en/tesla/alerts/cp-a025/
cp-a026,CP_a026,CP_a026_networkManagement,CP,Charge Port,alert,a,026,networkManagement,charging,caution,false,,CP_a026 - network Management,Tesla alert code in the Charge Port (CP) module related to network management.,https://evfaultcode.com/en/tesla/alerts/cp-a026/
cp-a027,CP_a027,CP_a027_doorSensorOutOfSpec,CP,Charge Port,alert,a,027,doorSensorOutOfSpec,charging,caution,false,,CP_a027 - door Sensor Out Of Spec,Tesla alert code in the Charge Port (CP) module related to door sensor out of spec.,https://evfaultcode.com/en/tesla/alerts/cp-a027/
cp-a028,CP_a028,CP_a028_insertEnableMismatch,CP,Charge Port,alert,a,028,insertEnableMismatch,charging,caution,false,,CP_a028 - insert Enable Mismatch,Tesla alert code in the Charge Port (CP) module related to insert enable mismatch.,https://evfaultcode.com/en/tesla/alerts/cp-a028/
cp-a029,CP_a029,CP_a029_doorClosedProxPilot,CP,Charge Port,alert,a,029,doorClosedProxPilot,charging,caution,false,,CP_a029 - door Closed Prox Pilot,Tesla alert code in the Charge Port (CP) module related to door closed prox pilot.,https://evfaultcode.com/en/tesla/alerts/cp-a029/
cp-a030,CP_a030,CP_a030_busOff,CP,Charge Port,alert,a,030,busOff,charging,caution,false,,CP_a030 - bus Off,Tesla alert code in the Charge Port (CP) module related to bus off.,https://evfaultcode.com/en/tesla/alerts/cp-a030/
cp-a031,CP_a031,CP_a031_doorClosedCommandedOpen,CP,Charge Port,alert,a,031,doorClosedCommandedOpen,charging,caution,true,"Charge port (CP) door is expected to be open but is still closed. Charge port (CP) door is not detected as open, even after it has been commanded to open. Charge port (CP) door is detected as open or is requested to close. Charge port door may not open correctly. Charge port door sensor unplugged Door potentiometer reads less than 1% for more than two seconds Door potentiometer reads greater than 1% for more than one second LED current higher than expected",CP_a031 - door Closed Commanded Open,"Tesla alert code in the Charge Port (CP) module. Charge port (CP) door is expected to be open but is still closed. Charge port (CP) door is not detected as open, even after it has been commanded to open. Charge port (CP) door is detected as open or is requested to close. Charge port door may not open correctly. Charge port door sensor unplugged Door potentiometer reads less than 1% for more than two seconds Door potentiometer reads greater than 1% for more than one second LED current higher than expected",https://evfaultcode.com/en/tesla/alerts/cp-a031/
cp-a032,CP_a032,CP_a032_doorOpenExpectedClosed,CP,Charge Port,alert,a,032,doorOpenExpectedClosed,charging,caution,true,"Charge port (CP) door is expected to be closed but is still open. Charge port (CP) door is not detected as closed, even after it has been commanded to close. Charge port (CP) door is detected as closed or is requested to open. Charge port door may not close properly.",CP_a032 - door Open Expected Closed,"Tesla alert code in the Charge Port (CP) module. Charge port (CP) door is expected to be closed but is still open. Charge port (CP) door is not detected as closed, even after it has been commanded to close. Charge port (CP) door is detected as closed or is requested to open. Charge port door may not close properly.",https://evfaultcode.com/en/tesla/alerts/cp-a032/
